time,latitude,longitude,depth,mag,place
2016-08-12 12:15:11.160000+00:00,39.3479,73.3231,10.0,4.4,"93 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-12 18:01:01.340000+00:00,40.7145,78.2856,39.01,5.2,"158 km W of Aykol, China"
2016-08-13 00:04:59.060000+00:00,39.3904,73.3957,10.0,4.5,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-13 07:20:16.280000+00:00,39.4525,73.5403,10.0,4.3,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-14 01:24:25.280000+00:00,39.4754,73.0558,37.73,4.2,"68 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-14 15:05:20.900000+00:00,38.7689,72.5262,4.75,5.0,"91 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-14 15:11:39.700000+00:00,38.9311,72.4225,5.16,4.7,"71 km SSE of Daroot-Korgon, Kyrgyzstan"
2016-08-19 18:29:10.360000+00:00,39.2968,72.9912,45.75,4.3,"68 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-19 22:32:11.010000+00:00,38.4254,70.5765,10.0,4.2,"59 km NE of M?’minobod, Tajikistan"
2016-08-20 20:34:58.710000+00:00,40.9193,72.7863,10.0,4.0,"13 km SSE of Bazar-Korgon, Kyrgyzstan"
2016-09-06 11:07:20.410000+00:00,39.5067,73.1768,10.0,4.1,"78 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-09-20 05:16:50.820000+00:00,39.2734,71.4334,10.0,4.1,"8 km WNW of Karakenja, Tajikistan"
2016-10-15 03:50:49.520000+00:00,39.4318,73.4508,42.23,4.2,"102 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-10-23 22:32:25.990000+00:00,39.2482,71.6643,16.54,4.6,"12 km E of Karakenja, Tajikistan"
2016-10-30 15:18:58.710000+00:00,38.4792,73.7265,121.1,4.2,"40 km NNW of Murghob, Tajikistan"
2016-11-02 10:46:41.990000+00:00,38.2062,73.4623,157.79,4.4,"44 km W of Murghob, Tajikistan"
2016-11-08 09:56:49.230000+00:00,39.7988,68.1282,12.9,4.6,"29 km SW of Zomin Shaharchasi, Uzbekistan"
2016-11-14 02:07:31.690000+00:00,40.5728,73.3072,43.98,4.4,"21 km S of Uzgen, Kyrgyzstan"
2016-11-18 15:16:42.340000+00:00,41.2764,76.7588,14.22,4.1,"66 km ESE of Naryn, Kyrgyzstan"
2016-11-19 02:01:22.620000+00:00,38.8139,70.2103,10.0,4.2,"22 km ESE of Darband, Tajikistan"
2016-11-24 18:54:38.770000+00:00,39.1949,73.3131,51.0,4.1,"98 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-11-25 14:18:59.750000+00:00,39.1868,73.9162,10.0,5.2,"112 km N of Murghob, Tajikistan"
2016-11-25 14:24:30.710000+00:00,39.2732,73.9776,17.0,6.6,"122 km N of Murghob, Tajikistan"
2016-11-25 14:40:03.540000+00:00,39.3566,73.9707,10.0,5.1,"131 km N of Murghob, Tajikistan"
2016-11-25 14:47:12.170000+00:00,39.0945,74.4195,10.0,4.5,"109 km NNE of Murghob, Tajikistan"
2016-11-25 15:16:25.700000+00:00,39.193,74.0517,10.0,4.5,"113 km N of Murghob, Tajikistan"
2016-11-25 15:26:45.960000+00:00,39.1904,73.9606,10.0,4.8,"113 km N of Murghob, Tajikistan"
2016-11-25 16:12:07.150000+00:00,39.4121,74.2329,10.0,4.3,"139 km N of Murghob, Tajikistan"
2016-11-25 18:37:35.630000+00:00,39.1788,73.8549,10.0,4.4,"112 km N of Murghob, Tajikistan"
2016-11-25 19:46:19.530000+00:00,39.2383,74.3045,10.0,4.3,"122 km NNE of Murghob, Tajikistan"
2016-11-25 20:37:30.990000+00:00,39.2655,73.9901,10.0,4.2,"121 km N of Murghob, Tajikistan"
2016-11-25 20:58:21.300000+00:00,39.1881,74.2447,10.0,4.9,"115 km NNE of Murghob, Tajikistan"
2016-11-25 23:12:44.520000+00:00,39.2614,74.0438,10.0,4.4,"121 km N of Murghob, Tajikistan"
2016-11-26 04:38:20.650000+00:00,39.1579,74.3785,10.0,4.3,"115 km NNE of Murghob, Tajikistan"
2016-11-26 07:42:55.950000+00:00,39.2688,73.826,10.0,4.2,"122 km N of Murghob, Tajikistan"
2016-11-26 08:46:15.730000+00:00,39.292,73.9149,10.0,4.4,"124 km N of Murghob, Tajikistan"
2016-11-26 09:23:26.200000+00:00,39.2848,74.2581,10.0,5.1,"126 km NNE of Murghob, Tajikistan"
2016-11-26 10:08:01.630000+00:00,39.2451,74.2226,10.0,4.6,"121 km N of Murghob, Tajikistan"
2016-11-26 10:23:47.130000+00:00,39.2872,74.3297,10.0,4.3,"127 km NNE of Murghob, Tajikistan"
2016-11-26 19:46:43.520000+00:00,39.098,74.4524,10.0,4.4,"111 km NNE of Murghob, Tajikistan"
2016-11-27 00:29:31.150000+00:00,39.2589,74.129,10.0,4.2,"121 km N of Murghob, Tajikistan"
2016-11-27 05:06:43.430000+00:00,39.3889,74.0507,10.0,4.5,"135 km N of Murghob, Tajikistan"
2016-11-27 16:43:37.540000+00:00,39.2353,74.5186,10.0,4.6,"127 km NNE of Murghob, Tajikistan"
2016-11-28 05:46:04.320000+00:00,39.2964,74.1808,10.0,4.6,"126 km N of Murghob, Tajikistan"
2016-11-29 13:37:23.100000+00:00,38.8657,70.7886,10.0,4.6,"40 km ESE of Rasht, Tajikistan"
2016-11-29 22:15:50.600000+00:00,39.3115,74.064,10.0,4.4,"126 km N of Murghob, Tajikistan"
2016-12-03 07:42:44.960000+00:00,39.3341,73.9946,54.93,4.4,"129 km N of Murghob, Tajikistan"
2016-12-04 03:27:26.530000+00:00,39.2371,74.2008,59.28,4.1,"120 km N of Murghob, Tajikistan"
2016-12-04 03:56:25.930000+00:00,39.3235,74.2514,51.55,4.3,"130 km N of Murghob, Tajikistan"
2016-12-05 01:15:14.930000+00:00,39.2952,74.164,10.0,4.4,"126 km N of Murghob, Tajikistan"
2016-12-05 07:02:26.470000+00:00,39.1066,74.4577,58.42,4.4,"112 km NNE of Murghob, Tajikistan"
2016-12-06 13:19:31.630000+00:00,38.8983,70.5712,10.87,4.5,"22 km SE of Rasht, Tajikistan"
2016-12-06 15:08:54.250000+00:00,39.2112,74.2385,59.44,4.3,"117 km NNE of Murghob, Tajikistan"
2016-12-11 03:36:26.560000+00:00,39.2339,74.5611,10.0,4.6,"125 km WSW of Kashgar, China"
2016-12-11 14:21:05.660000+00:00,39.1491,74.708,10.0,4.6,"116 km WSW of Kashgar, China"
2016-12-12 05:32:10.430000+00:00,39.2679,74.3328,10.0,4.4,"125 km NNE of Murghob, Tajikistan"
2016-12-12 14:24:05.010000+00:00,39.4878,72.8915,52.51,4.4,"54 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-12-13 08:11:52.500000+00:00,39.2603,74.0601,10.0,4.8,"121 km N of Murghob, Tajikistan"
2016-12-13 22:46:37.720000+00:00,39.374,72.7749,10.0,4.5,"48 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-12-17 05:25:27.300000+00:00,41.1486,72.8576,33.27,4.4,"15 km NE of Bazar-Korgon, Kyrgyzstan"
2016-12-18 05:54:54.240000+00:00,43.2855,75.0643,11.54,4.5,"39 km NE of Georgiyevka, Kazakhstan"
2016-12-19 10:57:26.550000+00:00,39.2391,74.0906,10.0,4.9,"119 km N of Murghob, Tajikistan"
2016-12-20 16:03:20.180000+00:00,39.0002,72.6409,35.0,4.3,"70 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-12-25 13:47:57.720000+00:00,42.1937,79.4332,27.51,4.2,"82 km ESE of Ak-Suu, Kyrgyzstan"
2017-01-03 14:19:45.080000+00:00,39.2661,72.3446,41.76,4.5,"33 km S of Kyzyl-Eshme, Kyrgyzstan"
2017-01-04 01:04:01.460000+00:00,41.932,82.5284,26.21,4.6,"41 km NW of Kuqa, China"
2017-01-06 05:26:01.400000+00:00,41.9945,82.5737,25.25,4.3,"42 km NW of Kuqa, China"
2017-01-07 08:36:14.720000+00:00,39.4928,73.4065,35.96,4.5,"97 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-01-09 07:44:09.050000+00:00,38.8301,70.3882,10.0,4.3,"22 km S of Rasht, Tajikistan"
2017-01-15 13:18:10.190000+00:00,38.9043,70.6922,6.01,4.6,"30 km ESE of Rasht, Tajikistan"
2017-01-18 18:04:20.160000+00:00,40.541,77.7424,10.0,4.6,"177 km SE of Naryn, Kyrgyzstan"
2017-01-20 09:54:06.770000+00:00,38.2914,76.7293,37.17,5.3,"46 km WSW of Shache, China"
2017-01-20 20:06:48.880000+00:00,42.1493,81.3249,33.33,4.4,"138 km NE of Aksu, China"
2017-01-23 01:40:51.990000+00:00,40.1929,71.9592,20.81,4.5,"11 km S of Quvasoy, Uzbekistan"
2017-01-24 18:42:01.760000+00:00,38.4034,76.7229,44.4,4.5,"45 km W of Shache, China"
2017-01-28 13:03:00.390000+00:00,39.1137,74.5363,47.3,4.4,"115 km NNE of Murghob, Tajikistan"
2017-02-01 23:12:28.460000+00:00,38.5576,73.1269,115.78,4.1,"85 km WNW of Murghob, Tajikistan"
2017-02-01 23:41:19.140000+00:00,38.5549,69.7456,7.17,4.1,"18 km S of Obigarm, Tajikistan"
2017-02-02 18:35:50.350000+00:00,39.8717,68.213,14.83,4.4,"18 km WSW of Zomin Shaharchasi, Uzbekistan"
2017-02-03 04:36:12.930000+00:00,40.1745,70.8094,21.9,4.7,"12 km N of Batken, Kyrgyzstan"
2017-02-04 22:26:55+00:00,39.5132,73.5147,10.0,4.2,"107 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-02-06 07:44:41.470000+00:00,38.4506,73.2384,131.53,4.2,"70 km WNW of Murghob, Tajikistan"
2017-02-07 02:18:17.050000+00:00,41.8189,71.5584,39.95,4.5,"39 km NNW of Kerben, Kyrgyzstan"
2017-02-07 09:56:03.670000+00:00,39.4288,74.3496,35.0,4.1,"141 km W of Kashgar, China"
2017-02-15 07:50:27.570000+00:00,38.2031,72.889,119.56,4.7,"94 km W of Murghob, Tajikistan"
2017-02-15 16:43:46.290000+00:00,38.0361,72.429,126.62,4.3,"98 km NE of Khorugh, Tajikistan"
2017-02-21 10:24:48.560000+00:00,39.0404,70.092,10.0,4.7,"6 km WNW of Novobod, Tajikistan"
2017-02-28 17:03:13.930000+00:00,39.9151,81.3133,15.87,4.6,"69 km S of Aral, China"
2017-03-07 09:49:44.210000+00:00,38.3236,73.1368,128.68,4.3,"74 km WNW of Murghob, Tajikistan"
2017-03-14 11:07:15.310000+00:00,39.2516,73.4677,41.22,5.0,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2017-03-14 12:59:37.130000+00:00,39.2998,73.3558,48.34,4.6,"97 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2017-03-16 11:18:22.130000+00:00,42.1814,81.2814,31.89,4.3,"138 km NE of Aksu, China"
2017-03-17 11:36:20.370000+00:00,38.6296,73.1472,118.75,4.3,"87 km NW of Murghob, Tajikistan"
2017-03-18 07:04:47.630000+00:00,38.0789,70.5444,10.0,4.5,"45 km E of M?’minobod, Tajikistan"
2017-03-22 18:57:16.630000+00:00,38.5375,72.6304,92.35,4.3,"118 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2017-03-23 22:58:13.610000+00:00,38.3142,72.9924,66.8,4.1,"86 km W of Murghob, Tajikistan"
2017-03-27 15:27:01.030000+00:00,40.1627,75.5689,43.07,4.6,"84 km NNW of Kashgar, China"
2017-03-27 17:43:32.170000+00:00,38.2106,72.7905,35.0,4.1,"103 km W of Murghob, Tajikistan"
2017-04-05 04:50:20.390000+00:00,38.3626,73.9692,152.47,4.5,"21 km N of Murghob, Tajikistan"
2017-04-15 18:25:51.330000+00:00,38.5056,68.0067,10.0,4.2,"19 km W of Tursunzoda, Tajikistan"
2017-04-18 19:56:23.250000+00:00,39.2674,71.7889,10.0,4.4,"23 km E of Karakenja, Tajikistan"
2017-04-21 00:41:54.340000+00:00,42.5761,75.1387,9.74,4.2,"32 km SSW of Tokmok, Kyrgyzstan"
2017-04-21 00:55:45.100000+00:00,42.5888,75.1539,10.0,4.5,"30 km SSW of Tokmok, Kyrgyzstan"
2017-04-28 05:01:24.680000+00:00,41.8946,76.8073,6.86,4.3,Kyrgyzstan
2017-04-29 13:41:53.730000+00:00,40.5756,74.7255,20.38,4.4,Kyrgyzstan-Xinjiang border region
2017-05-03 04:46:55.690000+00:00,39.5183,71.3378,10.0,4.8,"35 km NNW of Karakenja, Tajikistan"
2017-05-03 04:47:13.380000+00:00,39.4939,71.4438,11.0,6.0,"29 km NNW of Karakenja, Tajikistan"
2017-05-03 05:06:30.180000+00:00,39.5178,71.4784,10.0,4.7,"31 km N of Karakenja, Tajikistan"
2017-05-03 05:36:32.800000+00:00,39.5419,71.3977,21.85,4.8,"35 km NNW of Karakenja, Tajikistan"
2017-05-03 20:03:11.400000+00:00,39.5019,71.502,10.0,5.1,"29 km N of Karakenja, Tajikistan"
2017-05-04 06:52:30.190000+00:00,39.4995,71.3665,10.0,4.0,"32 km NNW of Karakenja, Tajikistan"
2017-05-04 11:10:02.790000+00:00,39.509,71.4795,10.0,4.9,"30 km N of Karakenja, Tajikistan"
2017-05-04 18:23:17.640000+00:00,39.5607,71.4131,10.0,4.6,"37 km NNW of Karakenja, Tajikistan"
2017-05-05 05:09:35.970000+00:00,39.4789,71.4223,10.0,5.8,"28 km NNW of Karakenja, Tajikistan"
2017-05-05 05:15:15.040000+00:00,39.4332,71.1967,10.0,4.9,"35 km NW of Karakenja, Tajikistan"
2017-05-05 05:25:13+00:00,39.4947,71.3001,10.0,4.8,"34 km NW of Karakenja, Tajikistan"
2017-05-05 06:38:04.770000+00:00,39.4524,71.3811,8.55,4.7,"27 km NNW of Karakenja, Tajikistan"
2017-05-05 17:03:15.530000+00:00,39.5054,71.4642,10.0,4.5,"30 km N of Karakenja, Tajikistan"
2017-05-06 07:15:19.230000+00:00,39.4959,71.435,10.0,5.0,"29 km NNW of Karakenja, Tajikistan"
2017-05-06 19:01:41.700000+00:00,39.4957,71.3312,10.0,4.2,"33 km NNW of Karakenja, Tajikistan"
2017-05-09 15:10:04.610000+00:00,38.9635,70.4746,10.0,4.6,"11 km SE of Rasht, Tajikistan"
2017-05-16 09:07:17.970000+00:00,42.1799,71.8176,35.0,4.5,"51 km SW of Talas, Kyrgyzstan"
2017-05-17 15:27:56.380000+00:00,38.2273,73.1079,131.37,4.5,"75 km W of Murghob, Tajikistan"
2017-05-20 21:58:06.970000+00:00,39.4589,71.3377,10.0,4.3,"29 km NNW of Karakenja, Tajikistan"
2017-05-22 09:23:08.810000+00:00,39.4354,73.5918,10.0,4.9,"114 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-05-26 19:09:20.310000+00:00,39.4715,71.3539,19.94,4.3,"29 km NNW of Karakenja, Tajikistan"
2017-05-26 21:35:55+00:00,38.8921,70.7814,10.0,4.2,"38 km ESE of Rasht, Tajikistan"
2017-06-01 15:10:19.880000+00:00,39.483,72.0054,10.0,4.4,Kyrgyzstan-Tajikistan border region
2017-06-04 01:24:47.350000+00:00,38.4064,73.8797,144.02,4.0,"27 km NNW of Murghob, Tajikistan"
2017-06-05 23:24:06+00:00,38.9625,71.0139,8.33,4.1,"53 km SW of Karakenja, Tajikistan"
2017-06-10 21:41:56.590000+00:00,40.2182,71.0746,9.41,4.3,"27 km NE of Batken, Kyrgyzstan"
2017-06-13 04:28:26.330000+00:00,38.2345,72.5744,130.56,4.5,"122 km NE of Khorugh, Tajikistan"
2017-06-19 03:38:00.940000+00:00,39.0206,70.8163,36.26,4.3,"38 km E of Rasht, Tajikistan"
2017-06-21 19:41:09+00:00,38.3993,73.3754,123.4,4.7,"57 km WNW of Murghob, Tajikistan"
2017-06-23 03:19:31.610000+00:00,41.0722,72.2854,38.21,4.1,"17 km WNW of Kochkor-Ata, Kyrgyzstan"
2017-06-26 00:39:47.040000+00:00,39.5189,73.5158,10.0,4.0,"107 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-06-26 04:11:39.560000+00:00,38.7465,70.7841,10.0,5.0,Afghanistan-Tajikistan border region
2017-06-29 21:45:31.440000+00:00,39.4748,73.3632,10.0,4.1,"94 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-06-29 23:07:16.190000+00:00,39.5444,73.4153,10.0,4.2,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-07-04 04:25:26.010000+00:00,39.5543,73.1511,24.14,4.2,"75 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-07-10 22:05:39.800000+00:00,39.0119,75.276,48.62,4.0,"79 km SW of Kashgar, China"
2017-07-16 21:13:10.220000+00:00,39.5704,73.4989,10.0,4.0,"105 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-07-17 23:59:48.730000+00:00,40.8525,78.8825,30.63,4.5,"106 km W of Aykol, China"
2017-07-19 14:17:31.730000+00:00,41.857,82.6792,10.0,4.6,"26 km NW of Kuqa, China"
2017-07-23 10:36:37.120000+00:00,41.133,75.2771,3.51,4.2,"44 km W of At-Bashi, Kyrgyzstan"
2017-07-23 20:13:36.020000+00:00,39.0807,71.5085,10.0,4.4,"17 km S of Karakenja, Tajikistan"
2017-07-27 04:52:46.700000+00:00,38.1878,74.0714,162.74,4.4,"9 km ENE of Murghob, Tajikistan"
2017-07-30 03:12:35.140000+00:00,39.2113,74.2266,10.0,4.2,"southern Xinjiang, China"
2017-08-01 18:07:31.810000+00:00,38.8192,73.1946,106.05,4.3,"98 km NW of Murghob, Tajikistan"
2017-08-03 00:14:59.260000+00:00,39.7077,73.9444,43.61,4.7,"129 km ESE of Nookat, Kyrgyzstan"
2017-08-05 08:10:54.910000+00:00,38.9248,70.4402,6.91,4.2,"12 km SSE of Rasht, Tajikistan"
2017-08-08 23:27:53.080000+00:00,44.3023,82.8317,20.0,6.3,"102 km NNW of Xinyuan, China"
2017-08-08 23:39:18.590000+00:00,44.3249,82.742,10.0,5.2,"105 km SSE of Druzhba, Kazakhstan"
2017-08-08 23:44:31.400000+00:00,44.359,82.7899,10.0,5.3,"102 km SSE of Druzhba, Kazakhstan"
2017-08-09 00:22:37.160000+00:00,44.3734,82.8213,10.0,4.5,"101 km SSE of Druzhba, Kazakhstan"
2017-08-09 00:40:20.870000+00:00,44.2188,82.893,10.0,4.4,"92 km NNW of Xinyuan, China"
2017-08-09 05:22:42.620000+00:00,44.3241,82.839,24.55,4.7,"105 km NNW of Xinyuan, China"
2017-08-09 15:47:51.960000+00:00,44.3838,82.7029,10.0,4.4,"98 km S of Druzhba, Kazakhstan"
2017-08-10 13:43:52.020000+00:00,38.6728,70.7045,10.0,4.3,"48 km SE of Rasht, Tajikistan"
2017-08-12 04:14:27.880000+00:00,39.6066,74.587,36.48,4.3,"121 km W of Kashgar, China"
2017-08-14 11:26:05.520000+00:00,41.4095,83.8303,30.16,4.4,"82 km ESE of Kuqa, China"
2017-08-15 22:49:47.330000+00:00,38.2259,73.9838,43.87,4.7,"6 km NNE of Murghob, Tajikistan"
2017-08-18 08:10:01.480000+00:00,38.4544,73.3353,136.71,4.2,"63 km WNW of Murghob, Tajikistan"
2017-08-18 09:19:28.980000+00:00,44.3165,82.824,43.99,4.6,"104 km NNW of Xinyuan, China"
2017-08-22 11:29:53.130000+00:00,39.889,74.3082,68.25,4.2,"129 km SE of Uzgen, Kyrgyzstan"
2017-08-24 01:06:13.170000+00:00,38.4183,73.9622,136.01,4.2,"27 km N of Murghob, Tajikistan"
2017-08-28 22:27:31.140000+00:00,39.5593,75.2599,10.0,4.4,"63 km W of Kashgar, China"
2017-09-08 22:57:23.790000+00:00,44.316,82.6815,35.0,4.4,"105 km S of Druzhba, Kazakhstan"
2017-09-09 07:48:36.560000+00:00,38.8091,74.9524,10.0,4.2,"111 km NE of Murghob, Tajikistan"
2017-09-10 17:18:55.670000+00:00,41.9157,82.4969,28.96,4.4,"42 km WNW of Kuqa, China"
2017-09-16 10:11:33.470000+00:00,42.2053,83.5155,16.0,5.4,"72 km NE of Kuqa, China"
2017-09-17 18:45:34.170000+00:00,38.7981,70.2665,24.87,4.3,"25 km SSE of Novobod, Tajikistan"
2017-09-18 15:54:18.720000+00:00,40.9737,77.1594,10.0,4.5,"110 km ESE of Naryn, Kyrgyzstan"
2017-09-20 23:04:49.960000+00:00,38.7167,70.8078,25.19,4.1,"51 km SE of Rasht, Tajikistan"
2017-09-29 13:49:57.460000+00:00,39.8279,68.0037,14.13,5.1,"36 km SSE of Jizzax, Uzbekistan"
2017-09-29 17:02:27.250000+00:00,42.1611,83.4452,30.75,4.5,"65 km NE of Kuqa, China"
2017-10-02 05:13:25.290000+00:00,38.0372,72.5015,118.43,4.8,"103 km NE of Khorugh, Tajikistan"
2017-10-06 23:04:51.160000+00:00,39.6124,73.3529,10.0,4.2,"93 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-10-15 00:58:00.110000+00:00,38.6284,76.2218,52.47,4.4,"91 km WNW of Shache, China"
2017-10-16 13:03:09.100000+00:00,40.3685,77.0441,35.0,4.6,"134 km NE of Kashgar, China"
2017-10-24 12:54:09.180000+00:00,38.3511,73.9708,137.67,4.4,"20 km N of Murghob, Tajikistan"
2017-10-29 15:15:36.290000+00:00,38.2264,74.6487,146.0,4.0,"60 km E of Murghob, Tajikistan"
2017-11-05 20:54:25.610000+00:00,38.4618,73.4689,126.34,4.4,"54 km NW of Murghob, Tajikistan"
2017-11-07 16:28:46.700000+00:00,39.5863,73.6628,52.58,4.7,"116 km SE of Nookat, Kyrgyzstan"
2017-11-10 20:53:37.950000+00:00,38.2483,73.9038,31.36,5.0,"10 km NNW of Murghob, Tajikistan"
2017-11-16 01:42:56.750000+00:00,41.7485,77.5764,31.92,4.9,"54 km SE of Kadzhi-Say, Kyrgyzstan"
2017-11-21 13:15:20.860000+00:00,38.3885,75.4981,136.89,4.3,"127 km SSW of Kashgar, China"
2017-11-23 22:30:17.550000+00:00,38.4272,72.0058,39.65,4.4,"99 km SSE of Karakenja, Tajikistan"
2017-12-02 08:28:08.580000+00:00,39.1384,71.1808,52.26,4.3,"31 km WSW of Karakenja, Tajikistan"
2017-12-03 17:50:18.650000+00:00,39.2723,74.2883,59.96,4.5,"125 km NNE of Murghob, Tajikistan"
2017-12-04 14:17:54.030000+00:00,38.0846,72.8758,128.06,4.0,"96 km W of Murghob, Tajikistan"
2017-12-12 17:20:31.560000+00:00,39.6756,74.1255,49.49,4.3,"140 km SSE of Uzgen, Kyrgyzstan"
2017-12-15 04:18:05.030000+00:00,38.8363,70.897,10.0,4.3,"50 km ESE of Rasht, Tajikistan"
2017-12-25 21:02:24.680000+00:00,39.4727,73.6696,40.4,4.8,"120 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-12-27 13:56:59.530000+00:00,38.8765,72.5075,40.74,4.9,"79 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2017-12-29 12:40:50.420000+00:00,39.3495,71.5976,38.57,4.4,"14 km NNE of Karakenja, Tajikistan"
2017-12-30 23:24:05.260000+00:00,39.4604,72.9721,21.53,4.6,"61 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-01-02 23:16:09.340000+00:00,38.7898,72.546,18.11,4.5,"89 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2018-01-04 16:00:08.510000+00:00,38.8959,72.4571,10.0,4.3,"76 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2018-01-04 19:53:54.480000+00:00,38.6691,73.647,109.69,4.3,"62 km NNW of Murghob, Tajikistan"
2018-01-05 07:52:52.680000+00:00,38.1585,74.324,174.98,4.1,"31 km E of Murghob, Tajikistan"
2018-01-08 04:18:51.940000+00:00,39.602,73.288,45.69,4.2,"87 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-01-08 07:22:17.290000+00:00,38.9015,70.2809,40.39,4.4,"16 km SSW of Rasht, Tajikistan"
2018-01-09 00:05:49.840000+00:00,38.1613,72.6886,112.89,4.9,"112 km W of Murghob, Tajikistan"
2018-01-12 03:40:51.080000+00:00,38.4978,70.02,17.53,4.9,"34 km SSE of Roghun, Tajikistan"
2018-01-15 02:58:50.440000+00:00,38.2562,73.9154,52.28,4.5,"10 km NNW of Murghob, Tajikistan"
2018-01-17 03:48:14.580000+00:00,38.1667,74.0871,168.69,4.3,"10 km E of Murghob, Tajikistan"
2018-01-18 12:41:58.560000+00:00,43.604,82.9695,10.0,4.6,"30 km NW of Xinyuan, China"
2018-01-23 01:26:09.200000+00:00,41.4055,68.995,12.29,4.5,"15 km WSW of Saryaghash, Kazakhstan"
2018-01-29 14:36:35.560000+00:00,43.2015,77.7514,29.34,4.5,"25 km SSE of Turgen, Kazakhstan"
2018-02-02 09:20:45.990000+00:00,43.1071,76.841,14.65,3.8,"18 km SSW of Almaty, Kazakhstan"
2018-02-06 21:54:00.990000+00:00,38.1537,72.478,111.52,5.0,"109 km NE of Khorugh, Tajikistan"
2018-02-06 21:57:42.200000+00:00,38.2183,72.4526,111.07,4.5,"113 km NE of Khorugh, Tajikistan"
2018-02-14 22:30:55.570000+00:00,39.4707,73.3862,10.0,4.1,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-02-14 23:21:44.950000+00:00,38.3834,73.7817,135.66,4.2,"28 km NW of Murghob, Tajikistan"
2018-02-21 21:48:47.980000+00:00,38.6921,70.7017,48.02,4.2,"46 km SE of Rasht, Tajikistan"
2018-02-23 10:22:01.130000+00:00,39.5778,72.7426,48.26,4.5,"40 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-02-28 17:27:06.980000+00:00,40.3619,72.4522,10.0,4.2,Uzbekistan-Kyrgyzstan border region
2018-03-03 23:05:47.610000+00:00,39.6441,73.9572,47.79,4.8,"133 km ESE of Nookat, Kyrgyzstan"
2018-03-04 06:50:04.350000+00:00,38.7536,69.8363,10.0,4.0,"4 km SW of Roghun, Tajikistan"
2018-03-11 00:19:19.050000+00:00,41.8891,82.5752,10.0,4.2,"35 km WNW of Kuqa, China"
2018-03-12 06:33:15.420000+00:00,38.2873,75.0268,141.16,4.3,"93 km E of Murghob, Tajikistan"
2018-03-19 15:20:42.240000+00:00,41.9902,82.7292,29.28,4.5,"34 km NNW of Kuqa, China"
2018-03-26 12:53:50.310000+00:00,43.857,77.3618,23.97,4.6,"24 km E of Kapshagay, Kazakhstan"
2018-03-29 22:54:12.640000+00:00,38.7161,69.9779,5.0,5.7,"11 km SE of Roghun, Tajikistan"
2018-03-29 23:24:43.690000+00:00,38.6859,69.9052,5.0,4.6,"11 km SSE of Roghun, Tajikistan"
2018-03-30 02:10:54.810000+00:00,38.7095,69.9232,10.0,4.2,"9 km SSE of Roghun, Tajikistan"
2018-03-30 12:09:26.410000+00:00,38.722,69.9305,10.0,4.4,"8 km SE of Roghun, Tajikistan"
2018-03-30 19:18:40.390000+00:00,42.0669,81.1987,10.0,4.4,"124 km NE of Aksu, China"
2018-03-30 22:58:52.340000+00:00,38.7474,69.9675,10.0,3.7,"9 km ESE of Roghun, Tajikistan"
2018-04-02 04:36:07.010000+00:00,40.1295,79.364,10.0,4.5,"112 km SW of Aykol, China"
2018-04-03 08:14:42.130000+00:00,39.7466,74.4656,31.34,5.0,"134 km WNW of Kashgar, China"
2018-04-03 14:39:34.050000+00:00,40.2313,76.7564,35.0,4.6,"106 km NE of Kashgar, China"
2018-04-03 15:11:58.200000+00:00,39.3186,71.7087,10.0,4.2,"18 km ENE of Karakenja, Tajikistan"
2018-04-08 16:12:59.720000+00:00,42.702,78.6417,25.31,4.4,"22 km E of Tyup, Kyrgyzstan"
